DateTime,Open,High,Low,Close,Volume
2020-08-12 20:40:00+00:00,1.17872,1.17872,1.17864,1.17865,18
2020-08-12 20:41:00+00:00,1.17866,1.17866,1.17864,1.17865,6
2020-08-12 20:42:00+00:00,1.17864,1.17866,1.17862,1.17865,6
2020-08-12 20:43:00+00:00,1.17864,1.17865,1.17862,1.17864,10
2020-08-12 20:44:00+00:00,1.17866,1.17874,1.17866,1.17874,13
2020-08-12 20:45:00+00:00,1.17872,1.17874,1.17864,1.17868,11
2020-08-12 20:46:00+00:00,1.17866,1.17871,1.17866,1.17871,10
2020-08-12 20:47:00+00:00,1.17872,1.17874,1.17872,1.17874,2
2020-08-12 20:48:00+00:00,1.17873,1.17887,1.17873,1.17884,13
2020-08-12 20:49:00+00:00,1.17883,1.17884,1.17880,1.17880,7
2020-08-12 20:50:00+00:00,1.17882,1.17884,1.17879,1.17879,15
2020-08-12 20:51:00+00:00,1.17878,1.17882,1.17876,1.17876,8
2020-08-12 20:52:00+00:00,1.17878,1.17880,1.17862,1.17862,22
2020-08-12 20:53:00+00:00,1.17863,1.17870,1.17863,1.17863,19
2020-08-12 20:54:00+00:00,1.17864,1.17872,1.17864,1.17870,12
2020-08-12 20:55:00+00:00,1.17868,1.17868,1.17851,1.17856,35
2020-08-12 20:56:00+00:00,1.17858,1.17858,1.17846,1.17846,12
2020-08-12 20:57:00+00:00,1.17844,1.17849,1.17842,1.17848,11
2020-08-12 20:58:00+00:00,1.17850,1.17854,1.17850,1.17852,6
2020-08-12 20:59:00+00:00,1.17850,1.17852,1.17847,1.17847,13
2020-08-12 21:01:00+00:00,1.17832,1.17832,1.17832,1.17832,1
2020-08-12 21:02:00+00:00,1.17832,1.17842,1.17832,1.17833,6
2020-08-12 21:03:00+00:00,1.17839,1.17839,1.17833,1.17833,2
2020-08-12 21:04:00+00:00,1.17822,1.17837,1.17822,1.17837,3
2020-08-12 21:05:00+00:00,1.17843,1.17843,1.17843,1.17843,1
2020-08-12 21:06:00+00:00,1.17839,1.17839,1.17839,1.17839,1
2020-08-12 21:07:00+00:00,1.17843,1.17843,1.17843,1.17843,1
2020-08-12 21:08:00+00:00,1.17854,1.17858,1.17840,1.17840,8
2020-08-12 21:09:00+00:00,1.17846,1.17846,1.17846,1.17846,1
2020-08-12 21:10:00+00:00,1.17850,1.17850,1.17850,1.17850,1
2020-08-12 21:14:00+00:00,1.17854,1.17854,1.17854,1.17854,1
2020-08-12 21:15:00+00:00,1.17858,1.17858,1.17858,1.17858,1
2020-08-12 21:16:00+00:00,1.17851,1.17851,1.17847,1.17847,2
2020-08-12 21:17:00+00:00,1.17850,1.17850,1.17844,1.17844,2
2020-08-12 21:19:00+00:00,1.17840,1.17840,1.17832,1.17832,3
2020-08-12 21:21:00+00:00,1.17829,1.17829,1.17829,1.17829,1
2020-08-12 21:23:00+00:00,1.17825,1.17827,1.17818,1.17827,4
2020-08-12 21:30:00+00:00,1.17822,1.17822,1.17822,1.17822,1
2020-08-12 21:32:00+00:00,1.17829,1.17829,1.17829,1.17829,1
2020-08-12 21:35:00+00:00,1.17825,1.17825,1.17825,1.17825,1
2020-08-12 21:38:00+00:00,1.17830,1.17836,1.17827,1.17827,4
2020-08-12 21:40:00+00:00,1.17823,1.17823,1.17823,1.17823,1
2020-08-12 21:46:00+00:00,1.17819,1.17819,1.17814,1.17815,4
2020-08-12 21:49:00+00:00,1.17811,1.17811,1.17811,1.17811,1
2020-08-12 21:51:00+00:00,1.17819,1.17858,1.17819,1.17858,8
2020-08-12 21:52:00+00:00,1.17862,1.17862,1.17814,1.17814,9
2020-08-12 21:53:00+00:00,1.17818,1.17818,1.17818,1.17818,1
2020-08-12 21:54:00+00:00,1.17822,1.17822,1.17822,1.17822,1
2020-08-12 21:55:00+00:00,1.17826,1.17826,1.17826,1.17826,1
2020-08-12 21:58:00+00:00,1.17831,1.17831,1.17831,1.17831,1
2020-08-12 22:00:00+00:00,1.17836,1.17854,1.17836,1.17842,11
2020-08-12 22:01:00+00:00,1.17846,1.17852,1.17842,1.17852,9
2020-08-12 22:02:00+00:00,1.17850,1.17854,1.17850,1.17853,6
2020-08-12 22:03:00+00:00,1.17855,1.17858,1.17855,1.17858,2
2020-08-12 22:04:00+00:00,1.17856,1.17862,1.17856,1.17861,8
2020-08-12 22:05:00+00:00,1.17864,1.17876,1.17864,1.17872,18
2020-08-12 22:06:00+00:00,1.17870,1.17870,1.17863,1.17866,12
2020-08-12 22:07:00+00:00,1.17868,1.17870,1.17868,1.17868,3
2020-08-12 22:08:00+00:00,1.17866,1.17870,1.17866,1.17870,4
2020-08-12 22:11:00+00:00,1.17869,1.17869,1.17869,1.17869,1
2020-08-12 22:12:00+00:00,1.17870,1.17870,1.17866,1.17868,4
2020-08-12 22:13:00+00:00,1.17870,1.17870,1.17870,1.17870,1
2020-08-12 22:14:00+00:00,1.17871,1.17872,1.17871,1.17872,2
2020-08-12 22:15:00+00:00,1.17874,1.17877,1.17872,1.17872,8
2020-08-12 22:16:00+00:00,1.17873,1.17875,1.17872,1.17875,4
2020-08-12 22:17:00+00:00,1.17877,1.17877,1.17852,1.17854,25
2020-08-12 22:18:00+00:00,1.17852,1.17852,1.17846,1.17846,26
2020-08-12 22:19:00+00:00,1.17848,1.17852,1.17840,1.17842,13
2020-08-12 22:20:00+00:00,1.17843,1.17848,1.17842,1.17848,6
2020-08-12 22:23:00+00:00,1.17850,1.17850,1.17850,1.17850,1
2020-08-12 22:24:00+00:00,1.17848,1.17853,1.17848,1.17852,7
2020-08-12 22:25:00+00:00,1.17853,1.17853,1.17848,1.17848,4
2020-08-12 22:26:00+00:00,1.17849,1.17858,1.17849,1.17856,9
2020-08-12 22:27:00+00:00,1.17854,1.17854,1.17852,1.17852,2
2020-08-12 22:28:00+00:00,1.17850,1.17852,1.17848,1.17850,6
2020-08-12 22:29:00+00:00,1.17848,1.17858,1.17848,1.17856,10
2020-08-12 22:30:00+00:00,1.17858,1.17862,1.17852,1.17854,12
2020-08-12 22:31:00+00:00,1.17852,1.17854,1.17850,1.17852,5
2020-08-12 22:32:00+00:00,1.17853,1.17856,1.17852,1.17854,8
2020-08-12 22:33:00+00:00,1.17856,1.17864,1.17856,1.17863,9
2020-08-12 22:34:00+00:00,1.17862,1.17864,1.17860,1.17860,6
2020-08-12 22:35:00+00:00,1.17861,1.17864,1.17856,1.17860,16
2020-08-12 22:36:00+00:00,1.17858,1.17860,1.17858,1.17860,2
2020-08-12 22:38:00+00:00,1.17862,1.17872,1.17862,1.17870,9
2020-08-12 22:40:00+00:00,1.17872,1.17878,1.17870,1.17870,13
2020-08-12 22:41:00+00:00,1.17868,1.17873,1.17866,1.17870,10
2020-08-12 22:42:00+00:00,1.17872,1.17873,1.17872,1.17873,2
2020-08-12 22:43:00+00:00,1.17874,1.17875,1.17872,1.17872,7
2020-08-12 22:44:00+00:00,1.17874,1.17878,1.17874,1.17878,4
2020-08-12 22:45:00+00:00,1.17877,1.17880,1.17877,1.17880,3
2020-08-12 22:46:00+00:00,1.17882,1.17888,1.17882,1.17888,4
2020-08-12 22:47:00+00:00,1.17890,1.17890,1.17886,1.17886,5
2020-08-12 22:48:00+00:00,1.17888,1.17899,1.17888,1.17890,16
2020-08-12 22:49:00+00:00,1.17889,1.17901,1.17889,1.17901,10
2020-08-12 22:50:00+00:00,1.17902,1.17906,1.17898,1.17900,11
2020-08-12 22:51:00+00:00,1.17902,1.17902,1.17898,1.17900,4
2020-08-12 22:52:00+00:00,1.17898,1.17903,1.17891,1.17903,12
2020-08-12 22:53:00+00:00,1.17901,1.17903,1.17901,1.17903,2
2020-08-12 22:54:00+00:00,1.17902,1.17902,1.17898,1.17901,7
2020-08-12 22:55:00+00:00,1.17903,1.17903,1.17901,1.17901,2
2020-08-12 22:56:00+00:00,1.17903,1.17906,1.17902,1.17904,6
2020-08-12 22:57:00+00:00,1.17906,1.17906,1.17890,1.17890,13
2020-08-12 22:58:00+00:00,1.17892,1.17897,1.17882,1.17882,15
2020-08-12 22:59:00+00:00,1.17883,1.17885,1.17878,1.17878,6
2020-08-12 23:00:00+00:00,1.17880,1.17892,1.17878,1.17886,35
2020-08-12 23:01:00+00:00,1.17885,1.17885,1.17860,1.17860,24
2020-08-12 23:02:00+00:00,1.17861,1.17872,1.17859,1.17870,19
2020-08-12 23:03:00+00:00,1.17868,1.17879,1.17867,1.17878,14
2020-08-12 23:04:00+00:00,1.17876,1.17880,1.17868,1.17870,29
2020-08-12 23:05:00+00:00,1.17868,1.17880,1.17862,1.17866,40
2020-08-12 23:06:00+00:00,1.17867,1.17867,1.17859,1.17860,19
2020-08-12 23:07:00+00:00,1.17858,1.17862,1.17857,1.17862,11
2020-08-12 23:08:00+00:00,1.17863,1.17868,1.17862,1.17864,25
2020-08-12 23:09:00+00:00,1.17862,1.17863,1.17857,1.17858,15
2020-08-12 23:10:00+00:00,1.17857,1.17862,1.17856,1.17859,15
2020-08-12 23:11:00+00:00,1.17860,1.17862,1.17860,1.17862,8
2020-08-12 23:12:00+00:00,1.17864,1.17872,1.17863,1.17872,7
2020-08-12 23:13:00+00:00,1.17870,1.17877,1.17868,1.17872,13
2020-08-12 23:14:00+00:00,1.17870,1.17870,1.17868,1.17869,6
2020-08-12 23:15:00+00:00,1.17867,1.17874,1.17867,1.17871,8
2020-08-12 23:16:00+00:00,1.17873,1.17876,1.17873,1.17876,3
2020-08-12 23:17:00+00:00,1.17878,1.17894,1.17878,1.17892,17
2020-08-12 23:18:00+00:00,1.17894,1.17910,1.17894,1.17906,22
2020-08-12 23:19:00+00:00,1.17904,1.17910,1.17902,1.17910,14
2020-08-12 23:20:00+00:00,1.17912,1.17918,1.17911,1.17916,33
2020-08-12 23:21:00+00:00,1.17917,1.17917,1.17914,1.17915,9
2020-08-12 23:22:00+00:00,1.17917,1.17920,1.17916,1.17917,9
2020-08-12 23:23:00+00:00,1.17918,1.17930,1.17918,1.17928,15
2020-08-12 23:24:00+00:00,1.17930,1.17934,1.17927,1.17932,13
2020-08-12 23:25:00+00:00,1.17931,1.17931,1.17916,1.17918,19
2020-08-12 23:26:00+00:00,1.17920,1.17921,1.17916,1.17916,5
2020-08-12 23:27:00+00:00,1.17918,1.17922,1.17918,1.17920,5
2020-08-12 23:28:00+00:00,1.17922,1.17922,1.17920,1.17920,2
2020-08-12 23:29:00+00:00,1.17922,1.17926,1.17922,1.17926,3
2020-08-12 23:30:00+00:00,1.17928,1.17928,1.17926,1.17927,3
2020-08-12 23:31:00+00:00,1.17926,1.17928,1.17926,1.17926,4
2020-08-12 23:32:00+00:00,1.17924,1.17925,1.17923,1.17924,6
2020-08-12 23:33:00+00:00,1.17926,1.17928,1.17926,1.17928,2
2020-08-12 23:34:00+00:00,1.17926,1.17927,1.17924,1.17927,8
2020-08-12 23:35:00+00:00,1.17928,1.17932,1.17927,1.17932,9
2020-08-12 23:36:00+00:00,1.17930,1.17932,1.17930,1.17932,4
2020-08-12 23:37:00+00:00,1.17934,1.17941,1.17934,1.17939,9
2020-08-12 23:38:00+00:00,1.17938,1.17942,1.17938,1.17942,4
2020-08-12 23:39:00+00:00,1.17940,1.17940,1.17932,1.17936,15
2020-08-12 23:40:00+00:00,1.17938,1.17941,1.17934,1.17940,15
2020-08-12 23:41:00+00:00,1.17938,1.17938,1.17930,1.17936,22
2020-08-12 23:42:00+00:00,1.17934,1.17936,1.17932,1.17936,5
2020-08-12 23:43:00+00:00,1.17938,1.17947,1.17938,1.17942,13
2020-08-12 23:44:00+00:00,1.17944,1.17948,1.17942,1.17942,27
2020-08-12 23:45:00+00:00,1.17944,1.17944,1.17937,1.17937,9
2020-08-12 23:46:00+00:00,1.17936,1.17941,1.17932,1.17941,11
2020-08-12 23:47:00+00:00,1.17940,1.17942,1.17938,1.17941,15
2020-08-12 23:48:00+00:00,1.17943,1.17944,1.17942,1.17942,4
2020-08-12 23:49:00+00:00,1.17940,1.17954,1.17937,1.17952,27
2020-08-12 23:50:00+00:00,1.17954,1.17957,1.17952,1.17957,12
2020-08-12 23:51:00+00:00,1.17956,1.17958,1.17954,1.17957,5
2020-08-12 23:52:00+00:00,1.17958,1.17963,1.17956,1.17956,14
2020-08-12 23:53:00+00:00,1.17955,1.17955,1.17953,1.17953,6
2020-08-12 23:54:00+00:00,1.17954,1.17956,1.17948,1.17948,13
2020-08-12 23:55:00+00:00,1.17950,1.17950,1.17938,1.17947,23
2020-08-12 23:56:00+00:00,1.17946,1.17946,1.17942,1.17943,17
2020-08-12 23:57:00+00:00,1.17942,1.17943,1.17932,1.17932,15
2020-08-12 23:58:00+00:00,1.17933,1.17941,1.17933,1.17938,22
2020-08-12 23:59:00+00:00,1.17940,1.17942,1.17938,1.17942,7
2020-08-13 00:00:00+00:00,1.17940,1.17968,1.17939,1.17956,71
2020-08-13 00:01:00+00:00,1.17954,1.17956,1.17945,1.17954,33
2020-08-13 00:02:00+00:00,1.17953,1.17953,1.17942,1.17947,19
2020-08-13 00:03:00+00:00,1.17948,1.17950,1.17944,1.17944,24
2020-08-13 00:04:00+00:00,1.17942,1.17955,1.17941,1.17944,20
2020-08-13 00:05:00+00:00,1.17946,1.17963,1.17946,1.17958,21
2020-08-13 00:06:00+00:00,1.17960,1.17980,1.17957,1.17978,38
2020-08-13 00:07:00+00:00,1.17978,1.17994,1.17977,1.17994,42
2020-08-13 00:08:00+00:00,1.17996,1.18002,1.17992,1.17998,54
2020-08-13 00:09:00+00:00,1.17997,1.18017,1.17997,1.18016,35
2020-08-13 00:10:00+00:00,1.18014,1.18014,1.17998,1.17999,24
2020-08-13 00:11:00+00:00,1.18000,1.18029,1.18000,1.18029,57
2020-08-13 00:12:00+00:00,1.18030,1.18038,1.18017,1.18027,43
2020-08-13 00:13:00+00:00,1.18028,1.18034,1.18024,1.18034,24
2020-08-13 00:14:00+00:00,1.18032,1.18049,1.18028,1.18048,44
2020-08-13 00:15:00+00:00,1.18046,1.18046,1.18030,1.18032,42
2020-08-13 00:16:00+00:00,1.18030,1.18048,1.18028,1.18046,31
2020-08-13 00:17:00+00:00,1.18044,1.18058,1.18032,1.18058,59
2020-08-13 00:18:00+00:00,1.18056,1.18058,1.18044,1.18058,50
2020-08-13 00:19:00+00:00,1.18056,1.18061,1.18054,1.18056,41
2020-08-13 00:20:00+00:00,1.18057,1.18074,1.18057,1.18072,46
2020-08-13 00:21:00+00:00,1.18074,1.18108,1.18066,1.18088,131
2020-08-13 00:22:00+00:00,1.18087,1.18094,1.18084,1.18085,37
2020-08-13 00:23:00+00:00,1.18084,1.18088,1.18069,1.18082,65
2020-08-13 00:24:00+00:00,1.18084,1.18084,1.18062,1.18076,46
2020-08-13 00:25:00+00:00,1.18078,1.18093,1.18078,1.18093,16
2020-08-13 00:26:00+00:00,1.18094,1.18098,1.18086,1.18088,34
2020-08-13 00:27:00+00:00,1.18086,1.18086,1.18076,1.18082,24
2020-08-13 00:28:00+00:00,1.18081,1.18081,1.18072,1.18074,19
2020-08-13 00:29:00+00:00,1.18076,1.18088,1.18074,1.18077,40
2020-08-13 00:30:00+00:00,1.18078,1.18078,1.18070,1.18070,39
2020-08-13 00:31:00+00:00,1.18068,1.18074,1.18058,1.18074,47
2020-08-13 00:32:00+00:00,1.18075,1.18080,1.18070,1.18074,29
2020-08-13 00:33:00+00:00,1.18075,1.18080,1.18069,1.18069,30
2020-08-13 00:34:00+00:00,1.18068,1.18068,1.18058,1.18061,14
2020-08-13 00:35:00+00:00,1.18060,1.18062,1.18050,1.18052,21
2020-08-13 00:36:00+00:00,1.18050,1.18079,1.18050,1.18078,36
2020-08-13 00:37:00+00:00,1.18076,1.18079,1.18072,1.18078,17
2020-08-13 00:38:00+00:00,1.18079,1.18079,1.18068,1.18068,10
2020-08-13 00:39:00+00:00,1.18070,1.18078,1.18069,1.18073,24
2020-08-13 00:40:00+00:00,1.18072,1.18078,1.18068,1.18078,21
2020-08-13 00:41:00+00:00,1.18077,1.18078,1.18066,1.18066,20
2020-08-13 00:42:00+00:00,1.18064,1.18066,1.18060,1.18065,20
2020-08-13 00:43:00+00:00,1.18066,1.18080,1.18066,1.18079,22
2020-08-13 00:44:00+00:00,1.18078,1.18081,1.18076,1.18080,14
2020-08-13 00:45:00+00:00,1.18081,1.18100,1.18080,1.18100,38
2020-08-13 00:46:00+00:00,1.18101,1.18106,1.18094,1.18096,26
2020-08-13 00:47:00+00:00,1.18094,1.18099,1.18079,1.18082,39
2020-08-13 00:48:00+00:00,1.18082,1.18086,1.18072,1.18072,27
2020-08-13 00:49:00+00:00,1.18074,1.18086,1.18074,1.18081,20
2020-08-13 00:50:00+00:00,1.18082,1.18096,1.18073,1.18074,42
2020-08-13 00:51:00+00:00,1.18072,1.18088,1.18070,1.18085,42
2020-08-13 00:52:00+00:00,1.18084,1.18084,1.18070,1.18074,52
2020-08-13 00:53:00+00:00,1.18073,1.18076,1.18069,1.18074,23
2020-08-13 00:54:00+00:00,1.18072,1.18084,1.18059,1.18078,57
2020-08-13 00:55:00+00:00,1.18080,1.18084,1.18065,1.18072,61
2020-08-13 00:56:00+00:00,1.18073,1.18082,1.18073,1.18078,18
2020-08-13 00:57:00+00:00,1.18079,1.18085,1.18073,1.18074,34
2020-08-13 00:58:00+00:00,1.18076,1.18078,1.18064,1.18068,30
2020-08-13 00:59:00+00:00,1.18070,1.18071,1.18067,1.18068,9
2020-08-13 01:00:00+00:00,1.18066,1.18074,1.18064,1.18065,36
2020-08-13 01:01:00+00:00,1.18064,1.18064,1.18046,1.18058,28
2020-08-13 01:02:00+00:00,1.18056,1.18066,1.18048,1.18064,44
2020-08-13 01:03:00+00:00,1.18066,1.18095,1.18062,1.18095,62
2020-08-13 01:04:00+00:00,1.18094,1.18118,1.18094,1.18112,71
2020-08-13 01:05:00+00:00,1.18113,1.18127,1.18102,1.18126,45
2020-08-13 01:06:00+00:00,1.18127,1.18130,1.18124,1.18128,20
2020-08-13 01:07:00+00:00,1.18127,1.18129,1.18122,1.18128,35
2020-08-13 01:08:00+00:00,1.18130,1.18150,1.18124,1.18144,50
2020-08-13 01:09:00+00:00,1.18142,1.18173,1.18142,1.18160,115
2020-08-13 01:10:00+00:00,1.18159,1.18159,1.18144,1.18150,32
2020-08-13 01:11:00+00:00,1.18148,1.18152,1.18138,1.18138,29
2020-08-13 01:12:00+00:00,1.18137,1.18152,1.18136,1.18144,37
2020-08-13 01:13:00+00:00,1.18142,1.18146,1.18123,1.18128,66
2020-08-13 01:14:00+00:00,1.18130,1.18134,1.18118,1.18120,47
2020-08-13 01:15:00+00:00,1.18119,1.18132,1.18114,1.18118,46
2020-08-13 01:16:00+00:00,1.18120,1.18120,1.18098,1.18105,65
2020-08-13 01:17:00+00:00,1.18106,1.18106,1.18084,1.18093,78
2020-08-13 01:18:00+00:00,1.18092,1.18094,1.18088,1.18092,33
2020-08-13 01:19:00+00:00,1.18094,1.18121,1.18094,1.18115,57
2020-08-13 01:20:00+00:00,1.18114,1.18118,1.18114,1.18115,8
2020-08-13 01:21:00+00:00,1.18114,1.18116,1.18104,1.18104,27
2020-08-13 01:22:00+00:00,1.18105,1.18108,1.18094,1.18100,32
2020-08-13 01:23:00+00:00,1.18098,1.18100,1.18094,1.18099,34
2020-08-13 01:24:00+00:00,1.18101,1.18102,1.18088,1.18088,17
2020-08-13 01:25:00+00:00,1.18086,1.18094,1.18082,1.18085,33
2020-08-13 01:26:00+00:00,1.18084,1.18092,1.18084,1.18092,19
2020-08-13 01:27:00+00:00,1.18091,1.18108,1.18088,1.18108,51
2020-08-13 01:28:00+00:00,1.18107,1.18116,1.18094,1.18100,58
2020-08-13 01:29:00+00:00,1.18098,1.18120,1.18092,1.18110,81
2020-08-13 01:30:00+00:00,1.18108,1.18148,1.18106,1.18124,193
2020-08-13 01:31:00+00:00,1.18126,1.18152,1.18126,1.18145,98
2020-08-13 01:32:00+00:00,1.18144,1.18152,1.18138,1.18140,51
2020-08-13 01:33:00+00:00,1.18141,1.18144,1.18128,1.18136,43
2020-08-13 01:34:00+00:00,1.18134,1.18148,1.18127,1.18140,58
2020-08-13 01:35:00+00:00,1.18141,1.18152,1.18137,1.18138,65
2020-08-13 01:36:00+00:00,1.18137,1.18144,1.18126,1.18136,67
2020-08-13 01:37:00+00:00,1.18134,1.18148,1.18122,1.18122,62
2020-08-13 01:38:00+00:00,1.18123,1.18124,1.18104,1.18113,74
2020-08-13 01:39:00+00:00,1.18111,1.18134,1.18111,1.18132,33
2020-08-13 01:40:00+00:00,1.18134,1.18134,1.18118,1.18127,32
2020-08-13 01:41:00+00:00,1.18128,1.18134,1.18124,1.18127,32
2020-08-13 01:42:00+00:00,1.18129,1.18145,1.18128,1.18138,37
2020-08-13 01:43:00+00:00,1.18137,1.18140,1.18123,1.18124,44
2020-08-13 01:44:00+00:00,1.18122,1.18124,1.18098,1.18098,51
2020-08-13 01:45:00+00:00,1.18100,1.18108,1.18097,1.18106,31
2020-08-13 01:46:00+00:00,1.18108,1.18112,1.18100,1.18110,29
2020-08-13 01:47:00+00:00,1.18112,1.18114,1.18097,1.18100,43
2020-08-13 01:48:00+00:00,1.18098,1.18108,1.18098,1.18100,30
2020-08-13 01:49:00+00:00,1.18098,1.18106,1.18098,1.18105,17
2020-08-13 01:50:00+00:00,1.18103,1.18108,1.18098,1.18103,20
2020-08-13 01:51:00+00:00,1.18104,1.18106,1.18080,1.18084,36
2020-08-13 01:52:00+00:00,1.18082,1.18085,1.18069,1.18074,53
2020-08-13 01:53:00+00:00,1.18075,1.18084,1.18072,1.18081,30
2020-08-13 01:54:00+00:00,1.18080,1.18096,1.18080,1.18092,22
2020-08-13 01:55:00+00:00,1.18090,1.18101,1.18083,1.18100,24
2020-08-13 01:56:00+00:00,1.18101,1.18114,1.18100,1.18100,40
2020-08-13 01:57:00+00:00,1.18099,1.18099,1.18085,1.18095,32
2020-08-13 01:58:00+00:00,1.18094,1.18094,1.18076,1.18076,37
2020-08-13 01:59:00+00:00,1.18074,1.18088,1.18072,1.18082,46
2020-08-13 02:00:00+00:00,1.18084,1.18087,1.18071,1.18072,70
2020-08-13 02:01:00+00:00,1.18070,1.18078,1.18062,1.18062,30
2020-08-13 02:02:00+00:00,1.18063,1.18076,1.18062,1.18072,42
2020-08-13 02:03:00+00:00,1.18071,1.18072,1.18063,1.18072,16
2020-08-13 02:04:00+00:00,1.18074,1.18097,1.18074,1.18094,40
2020-08-13 02:05:00+00:00,1.18096,1.18097,1.18068,1.18074,29
2020-08-13 02:06:00+00:00,1.18072,1.18072,1.18058,1.18065,40
2020-08-13 02:07:00+00:00,1.18066,1.18072,1.18062,1.18070,40
2020-08-13 02:08:00+00:00,1.18071,1.18072,1.18062,1.18066,25
2020-08-13 02:09:00+00:00,1.18068,1.18074,1.18058,1.18074,51
2020-08-13 02:10:00+00:00,1.18072,1.18073,1.18060,1.18068,38
2020-08-13 02:11:00+00:00,1.18069,1.18070,1.18065,1.18068,27
2020-08-13 02:12:00+00:00,1.18067,1.18067,1.18051,1.18058,52
2020-08-13 02:13:00+00:00,1.18056,1.18067,1.18054,1.18066,23
2020-08-13 02:14:00+00:00,1.18068,1.18082,1.18068,1.18074,29
2020-08-13 02:15:00+00:00,1.18075,1.18078,1.18069,1.18076,17
2020-08-13 02:16:00+00:00,1.18078,1.18078,1.18068,1.18072,15
2020-08-13 02:17:00+00:00,1.18074,1.18074,1.18061,1.18063,20
2020-08-13 02:18:00+00:00,1.18064,1.18068,1.18063,1.18063,14
2020-08-13 02:19:00+00:00,1.18064,1.18071,1.18057,1.18058,45
2020-08-13 02:20:00+00:00,1.18060,1.18062,1.18054,1.18058,45
2020-08-13 02:21:00+00:00,1.18057,1.18064,1.18057,1.18059,30
2020-08-13 02:22:00+00:00,1.18060,1.18067,1.18052,1.18058,33
2020-08-13 02:23:00+00:00,1.18060,1.18070,1.18058,1.18066,44
2020-08-13 02:24:00+00:00,1.18068,1.18083,1.18056,1.18062,77
2020-08-13 02:25:00+00:00,1.18060,1.18074,1.18056,1.18071,65
2020-08-13 02:26:00+00:00,1.18072,1.18090,1.18070,1.18090,38
2020-08-13 02:27:00+00:00,1.18089,1.18094,1.18085,1.18090,52
2020-08-13 02:28:00+00:00,1.18091,1.18103,1.18091,1.18093,39
2020-08-13 02:29:00+00:00,1.18092,1.18093,1.18079,1.18081,45
2020-08-13 02:30:00+00:00,1.18079,1.18096,1.18079,1.18094,30
2020-08-13 02:31:00+00:00,1.18092,1.18097,1.18088,1.18094,22
2020-08-13 02:32:00+00:00,1.18092,1.18097,1.18088,1.18096,28
2020-08-13 02:33:00+00:00,1.18094,1.18094,1.18088,1.18088,29
2020-08-13 02:34:00+00:00,1.18086,1.18086,1.18078,1.18084,36
2020-08-13 02:35:00+00:00,1.18085,1.18110,1.18085,1.18104,37
2020-08-13 02:36:00+00:00,1.18106,1.18106,1.18094,1.18098,18
2020-08-13 02:37:00+00:00,1.18100,1.18108,1.18100,1.18102,19
2020-08-13 02:38:00+00:00,1.18101,1.18108,1.18101,1.18104,13
2020-08-13 02:39:00+00:00,1.18102,1.18102,1.18093,1.18098,19
2020-08-13 02:40:00+00:00,1.18096,1.18096,1.18088,1.18088,22
2020-08-13 02:41:00+00:00,1.18090,1.18090,1.18074,1.18074,16
2020-08-13 02:42:00+00:00,1.18075,1.18082,1.18075,1.18082,33
2020-08-13 02:43:00+00:00,1.18084,1.18088,1.18084,1.18088,9
2020-08-13 02:44:00+00:00,1.18089,1.18093,1.18084,1.18084,19
2020-08-13 02:45:00+00:00,1.18082,1.18082,1.18070,1.18072,27
2020-08-13 02:46:00+00:00,1.18070,1.18072,1.18058,1.18062,39
2020-08-13 02:47:00+00:00,1.18064,1.18078,1.18064,1.18078,11
2020-08-13 02:48:00+00:00,1.18080,1.18086,1.18076,1.18084,32
2020-08-13 02:49:00+00:00,1.18086,1.18088,1.18058,1.18067,41
2020-08-13 02:50:00+00:00,1.18066,1.18069,1.18056,1.18060,34
2020-08-13 02:51:00+00:00,1.18062,1.18068,1.18062,1.18066,20
2020-08-13 02:52:00+00:00,1.18066,1.18074,1.18062,1.18072,25
2020-08-13 02:53:00+00:00,1.18074,1.18076,1.18064,1.18066,21
2020-08-13 02:54:00+00:00,1.18064,1.18078,1.18064,1.18073,29
2020-08-13 02:55:00+00:00,1.18074,1.18083,1.18072,1.18074,22
2020-08-13 02:56:00+00:00,1.18072,1.18092,1.18072,1.18084,39
2020-08-13 02:57:00+00:00,1.18082,1.18088,1.18080,1.18085,19
2020-08-13 02:58:00+00:00,1.18086,1.18094,1.18084,1.18092,26
2020-08-13 02:59:00+00:00,1.18094,1.18103,1.18094,1.18103,21
2020-08-13 03:00:00+00:00,1.18105,1.18118,1.18103,1.18113,37
2020-08-13 03:01:00+00:00,1.18112,1.18118,1.18108,1.18114,45
2020-08-13 03:02:00+00:00,1.18116,1.18130,1.18114,1.18122,37
2020-08-13 03:03:00+00:00,1.18120,1.18128,1.18120,1.18126,27
2020-08-13 03:04:00+00:00,1.18124,1.18132,1.18124,1.18130,31
2020-08-13 03:05:00+00:00,1.18132,1.18137,1.18129,1.18133,20
2020-08-13 03:06:00+00:00,1.18134,1.18138,1.18118,1.18127,47
2020-08-13 03:07:00+00:00,1.18128,1.18138,1.18128,1.18132,33
2020-08-13 03:08:00+00:00,1.18130,1.18132,1.18120,1.18126,18
2020-08-13 03:09:00+00:00,1.18127,1.18137,1.18127,1.18134,20
2020-08-13 03:10:00+00:00,1.18136,1.18140,1.18129,1.18132,33
2020-08-13 03:11:00+00:00,1.18133,1.18144,1.18133,1.18140,25
2020-08-13 03:12:00+00:00,1.18139,1.18146,1.18139,1.18145,24
2020-08-13 03:13:00+00:00,1.18146,1.18148,1.18142,1.18146,41
